raw,ror,name,country,region
"Division of Rheumatology, Department of Internal Medicine, Rush University School of Medicine, Chicago, Ill, 60612, USA",https://ror.org/004t6v776,,South Korea,Seoul
"Department of Biostatistics and Epidemiology, Institut Gustave Roussy, 94805 Villejuif Cedex, France",https://ror.org/0321g0743,,France,Île-de-France
"University of Chinese Academy of Sciences, Beijing 100049, China",https://ror.org/042pgcv68,,China,Beijing
"China Jiliang University, HangZhou, ZheJiang 310018, China",https://ror.org/05v1y0t93,,China,Zhejiang
"Department of Electronics and Telecommunication Engg., Jadavpur University, Kolkata, India",https://ror.org/02af4h012,,India,West Bengal
"Department of Finance, Huaibei Vocational ＆ Technical College, Huaibei 235000, China",https://ror.org/00tpvmh02,,China,Anhui
"Department of Mathematics and Statistics, College of Sciences, King Faisal University, P O Box 400, Al-Ahsa 31982, Saudi Arabia",https://ror.org/00dn43547,,Saudi Arabia,Eastern Province
"Chongqing Key Laboratory of Complex Oil and Gas Exploration and Development, Chongqing 401331, China",https://ror.org/00cvv0r95,,China,Beijing
"Department of Medical Research and Education, Cheng Hsin Rehabilitation Medical Center, Taipei, Taiwan, Republic of China",https://ror.org/014f77s28,,Taiwan,Taiwan
"School of Mechanical-Electronic and Vehicle Engineering, Beijing University of Civil Engineering and Architecture, Beijing, China",https://ror.org/02yj0p855,,China,Beijing
"Hainan Provincial Key Laboratory of Carcinogenesis and Intervention, Hainan Medical College, Haikou, China",https://ror.org/04jg69j33,,China,Hainan
"Division of Pulmonary, Allergy and Critical Care Medicine, Duke University Medical Center, Durham, North Carolina 27710, USA.",https://ror.org/05qwgjf62,,United States,Florida
"Business of School, Wuzhou College, Wuzhou, 543002, Guangxi",https://ror.org/01vv37n49,,China,Guangxi
"Department of Nutrition, Cihan University-Erbil, Kurdistan Region, Iraq",https://ror.org/03hevjm30,,Iraq,Erbil
"Department of Ultrasound, Jingmen First people's Hospital, Jingmen, Hubei 448000, China",https://ror.org/007x72212,,China,Hubei
"Ecole Doctorale Régionale d’Afrique Centrale, Franceville, Gabon",https://ror.org/05jqx2y43,,DR Congo,Kinshasa
"Department of Pharmaceutics, College of Pharmacy, Prince Sattam bin Abdulaziz University, P.O. Box 173, Alkharj 11942, Saudi Arabia",https://ror.org/04jt46d36,,Saudi Arabia,Riyadh Region
"College of Chemistry and Chemical Engineering, Xi’an Shiyou University, Xi’an 710065, China",https://ror.org/040c7js64,,China,Shaanxi
"Pediatric Research Centre, University of Tampere, Tampere, Finland",https://ror.org/033003e23,,Finland,Pirkanmaa
"State Key Laboratory of Biobased Material and Green Papermaking, College of Food Science and Engineering, Qilu University of Technology, Shandong Academy of Science, Jinan 250353, China",https://ror.org/04zgj7914,,China,Jiangsu
"Department of Spine Surgery, Daping Hospital, Third Military Medical University, Chongqing 400042, China",https://ror.org/00fthae95,,China,Chongqing
"Department of Anesthesia and Intensive Care, Faculty of Medicine, Zagazig University, Zagazig, Egypt",https://ror.org/053g6we49,,Egypt,Sharqia
"University of New South Wales, School of Psychology, Kensington, Australia",https://ror.org/03r8z3t63,,Australia,New South Wales
"Department of Advanced Cardiovascular Therapeutics, Osaka University Graduate School of Medicine, 2-2 Yamadaoka, Suita, Osaka 565-0871, Japan",https://ror.org/04a8t1e98,,Japan,Osaka
"School of Textiles and Fashion, Shanghai University of Engineering Science, No.333 Longteng Road, Songjiang, Shanghai 201620, China",https://ror.org/0557b9y08,,China,Shanghai
College of Chemistry and Chemical EngineeringJin Zhong UniversityYuciChina,https://ror.org/043a1ff28,,Mongolia,Ulaanbaatar
"Department of Electrical Engineering, Jouf University, Sakaka 75471, Saudi Arabia",https://ror.org/03nqwhd11,,Saudi Arabia,Riyadh Region
"Departamento de Biología, Facultad de Química, Universidad Nacional Autónoma de México, Mexico City, Mexico",https://ror.org/01tmp8f25,,Mexico,Mexico City
"Department of Neurology, Nanfang Hospital, Southern Medical University, Guangzhou, China",https://ror.org/04vrxqg89,,China,Guangdong
"Department of Thyroid Breast Surgery, Jining NO.1 People's Hospital, Jining, 272011, Shandong, China. Electronic address: weixu0028@sina.com",https://ror.org/04gs6v336,,China,Shandong
"Beijing Special Vehicle Research Institute, Beijing 100072, China",https://ror.org/01spyyb53,,China,Beijing
"Department of Mathematics, Deanship of Applied Sciences, Umm Al-Qura University, Makkah, Saudi Arabia",https://ror.org/01xjqrm90,,Saudi Arabia,Mecca Region
"Physical Education Department, Zhengzhou Tourism College, Zhengzhou, 457000, China",https://ror.org/02k5t7d62,,China,Henan
"Department of Biomedical Sciences, Asan Medical Center, AMIST, University of Ulsan, College of Medicine, Seoul, South Korea",https://ror.org/02c2f8975,,South Korea,Ulsan
"Department of Orthopedic Surgery, Seoul Sacred Heart General Hospital, Seoul, Korea",https://ror.org/00sbqe313,,United States,Oregon
"FSBEI HE Voronezh State Technical University, 394006, Voronezh, st. 20 years of October, 84",https://ror.org/01m20f643,,Russia,Voronezh Oblast
"Nivedita Health Care Center, Siliguri",https://ror.org/01fxd7077,,United States,District of Columbia
"Department of Pathology, PMAS Arid Agriculture University Rawalpindi, Pakistan",https://ror.org/035zn2q74,,Pakistan,Punjab
"Department of Orthopedics, Sheyang County People’s Hospital, Yancheng City, 224300, Jiangsu, China",https://ror.org/02x0x2d91,,China,Jiangsu
"Department of Electronics and Communication Engineering, KIT-Kalaignarkarunanidhi Institute of Technology, Coimbatore, India",https://ror.org/02z31cn83,,India,Delhi
"Department of Urology, Renmin Hospital of Wuhan University, Wuhan, 430060, Hubei Province, China",https://ror.org/03ekhbz91,,China,Hubei
"Coll. of Astronautics, Northwestern Polytechnical Univ., Xi'an, China",https://ror.org/01y0j0j86,,China,Shaanxi
"Faculty of Medicine, Menoufia University, Shebin-Elkom, Egypt",https://ror.org/05sjrb944,,Egypt,Monufia
"Department of Physiology and Biophysics, Institute of Biomedical Sciences, Av. Prof. Lineu Prestes, 1524, CEP 05508-900, University of São Paulo, SP, Brazil",https://ror.org/036rp1748,,Brazil,São Paulo
"Chemistry Department, Faculty of Science, Zagazig University, Zagazig, Cairo, Egypt",https://ror.org/053g6we49,,Egypt,Sharqia
"Biochemistry Department, Khyber Medical University Institute of Medical Sciences, Kohat, Pakistan",https://ror.org/00nv6q035,,Pakistan,Khyber Pakhtunkhwa
"IMDEA Materials Institute, Eric Kandel 2, 28906 Getafe, Madrid, Spain",https://ror.org/009s53a61,,Spain,Madrid
"Department of Computer Science, Islamic Azad University, Tehran, Iran",https://ror.org/01kzn7k21,,Iran,Tehran
"Department of Internal Medicine, Kojin Hospital, Nagoya, Japan",https://ror.org/05hp8wn67,,New Zealand,Wellington Region
"College of International Education, Bohai University, Jinzhou 121213, China",https://ror.org/01kdzej58,,China,Liaoning
"School of Arts and Design, Yanshan University, Qin Huangdao, Hebei 066200, China",https://ror.org/02txfnf15,,China,Hebei
"Department of Medicine, National Jewish Health, Denver, Colorado 80206, United States",https://ror.org/02hh7en24,,United States,Colorado
"College of Foreign Languages, University of Shanghai for Science and Technology, Shanghai, 200093, China",https://ror.org/00ay9v204,,China,Shanghai
"Department of Dermatology, Institute of Battle Surgery, Daping Hospital, Third Military Medical University, Chongqing, China",https://ror.org/00fthae95,,China,Chongqing
"Department of Orthopaedics, Dhanalakshmi Srinivasan Medical College And Hospital, Siruvachur, Perambalur - 621 113. Tamilnadu, India",https://ror.org/00pe60k11,,India,Tamil Nadu
"Department of Oncology, The Third Xiangya Hospital, Central South University, Changsha, Hunan, 410013, P.R. China",https://ror.org/05akvb491,,China,Hunan
"University of Jyvaskyla, Department of Chemistry, Jyväskylä 40014, Finland",https://ror.org/05n3dz165,,Finland,Central Finland
"Department of Molecular Biology and Genetics, Gebze Technical University, Gebze-Kocaeli, 41400, Turkey",https://ror.org/01sdnnq10,,Türkiye,Kocaeli
"Electrical Engineering Department, Faculty of Technology and Vocational Education, Universitas Pendidikan Indonesia, 40154, Bandung, Indonesia",https://ror.org/044b0xj37,,Indonesia,West Java
"Department of Criminal Law, Universitas Malikusssaleh, Aceh, Indonesia",https://ror.org/01pmdrn98,,Indonesia,Aceh
"Laboratoire Structures, Propriétés et Modélisation des Solides CentraleSupélec, CNRS-UMR8580, Université Paris-Saclay, Gif-sur-Yvette, 91190, Paris-Saclay, France",https://ror.org/01t05f005,,France,Île-de-France
"School of Medical Engineering, Jining Medical University, Jining City, Shandong Province, China",https://ror.org/03zn9gq54,,China,Shandong
"epartment of Quality Control, Liaocheng People’s Hospital, Liao Cheng, Shandong, China",https://ror.org/052vn2478,,China,Shandong
"Novel Global Community Educational Foundation, 2770 Hebersham, Australia",https://ror.org/00gcnz094,,United States,California
"School of Mechatronics Engineering and Automation, Shanghai University, No. 99, Shangda Road, Shanghai 200444, China",https://ror.org/00nkkk791,,China,Shanghai
"Yiwu Xingguang Experimental School, Yiwu, Zhejiang 322000, China",https://ror.org/04kvstc88,,China,Zhejiang
"Department of Laboratory Medicine, Chuzhou Maternal and Child Health Care and Family Planning Service Center, Chuzhou 239000, China",https://ror.org/053z7dx55,,United States,West Virginia
"Department of Gynecologic Oncology, the Affiliated Cancer Hospital of Zhengzhou University and Henan Provincal Cancer Hospital, Zhengzhou, Henan Province, 450008, China",https://ror.org/043ek5g31,,China,Henan
"China Knitting Industrial Association, Beijing 100020, China",https://ror.org/01spyyb53,,China,Beijing
"Department of Neurosurgery, The Affiliated Hospital of Southwest Medical University, Luzhou, China",https://ror.org/0014a0n68,,China,Sichuan
"Department of Foreign Language, Zhanjiang University of Science and Technology, Zhanjiang 524000, China",https://ror.org/01h6ecw13,,China,Guangdong
"Department of Bioengineering and Biotechnology, Birla Institute of Technology, Mesra, Ranchi, Jharkhand, India",https://ror.org/028vtqb15,,India,Jharkhand
"Russian State Vocational Pedagogical University, Ekaterinburg, Russia",https://ror.org/01ewxsd47,,Russia,Sverdlovsk Oblast
"Department of Obstetrics and Gynecology, CHA General Hospital, Pochon CHA University, Seoul, Korea",https://ror.org/04yka3j04,,South Korea,Gyeonggi-do
"Biomedical Science of Brain Korea 21, Korea University, Seoul, Korea",https://ror.org/017stnw60,,South Korea,Seoul
"University Hospital of North Norway, Tromsø, Norway",https://ror.org/002tr2c66,,Norway,Troms
"Snyder Institute for Chronic Diseases, University of Calgary, Calgary, AB, T2N 4Z6, Canada",https://ror.org/03yjb2x39,,Canada,Alberta
"Division of Chemistry, Council of Scientific and Industrial Research, Indian Institute of Chemical Biology, Jadavpur, Kolkata, India",https://ror.org/01kh0x418,,India,West Bengal
"Haikou University of Economics, Haikou, Hainan Province 571127, China",https://ror.org/03kzpar53,,China,Hainan
"Medical Scientist Training Program, University of Maryland School of Medicine, 655 West Baltimore Street, Baltimore, MD, 21201, USA",https://ror.org/04rq5mt64,,United States,Maryland
"Department of Mathematics, Bonga University, Bonga, Ethiopia",https://ror.org/01g9qbv95,,Ethiopia,Addis Ababa
"Changjiang Pilot Center, Jiangyin 214431, China",https://ror.org/00y3rz519,,China,Shanghai
"Fuzhou Meteorological Bureau, China",https://ror.org/03tbkt876,,China,Shanghai
"College of Electronic Science and Technology, National University of Defense Technology, Changsha, China",https://ror.org/04qr3zq92,,China,Sichuan
"Department of Endocrinology and Metabolism, Hirosaki University Graduate School of Medicine, Hirosaki, Aomori, Japan",https://ror.org/02syg0q74,,Japan,Aomori
Omsk State University F.M. Dostoevsky (Omsk),https://ror.org/01k6vxj52,,Russia,Omsk Oblast
"Institute of Infection, Immunity and Inflammation, Glasgow Biomedical Research Centre, University of Glasgow, Glasgow",https://ror.org/00vtgdb53,,United Kingdom,Scotland
"Department of Mechanical Engineering, University Teaching Department, Rajasthan Technical University Kota, Rawatbhata Road, Akelgarh, Kota, Rajasthan, 324010, India",https://ror.org/056bber35,,India,Rajasthan
"Department of Applied Foreign Language, Cheng-Shiu University, Taiwan",https://ror.org/011bdtx65,,Taiwan,Kaohsiung
"Laboratório de Pesquisas Biológicas, Instituto Federal de Educação, Ciência e Tecnologia Goiano – Campus Urutaí, GO, Brazil",https://ror.org/0036c6m19,,Brazil,Goiás
"M.M. College of Pharmacy, Maharishi Markandeshwar (Deemed to be University), Ambala, Haryana, India",https://ror.org/02bdf7k74,,India,Karnataka
"Departments of Gastroenterology, Hepatology, and Endocrinology (A.S.R., N.K., J.R., G.B.) and Pathology (R.v.W.), Institute of Biochemistry (S.K.), Medical School Hannover, and Max-Planck Institute for Experimental Endocrinology (V.J.)",https://ror.org/04sn06036,,Italy,Campania
"Department of Marketing, School of Management, State Key Laboratory for Geomechanics and Deep Underground Engineering,Xuzhou, China",https://ror.org/041818q22,,China,Jiangsu
"Department of Pathobiology, Faculty of Veterinary Medicine, Tehran University, Tehran, Iran",https://ror.org/05vf56z40,,Iran,Tehran
"Department of Agricultural Science Education, Faculty of Education, Delta State University, Abraka, Delta State",https://ror.org/04ty8dh37,,Nigeria,Delta
"Center of Physical Examination, China-Japan Union Hospital of Jilin University, Changchun, 130031, Jilin, China",https://ror.org/034haf133,,China,Jilin
"Department of Liver Disease and Infection, 906 Hospital of PLA, Ningbo 315040, Zhejiang, China",https://ror.org/03y4dt428,,China,Zhejiang
"Charles University in Prague, Prague, Czech Republic",https://ror.org/024d6js02,,Czechia,Prague
"State Key Lab of CAD andCG, Zhejiang University, Hangzhou 310027, China",https://ror.org/02m2h7991,,China,Zhejiang
"Tehua Postdoctoral Programme, Beijing 100000, China",https://ror.org/0426zh255,,China,Beijing
"Bond University, Gold Coast, Australia",https://ror.org/05eq01d13,,Australia,Queensland
